2.120739938602573371e+00,2.306448083267775839e+00,5.631628232637105047e-02,-1.225275525840595181e+00,-1.263151069290507356e-01,4.839715037396516428e-02,5.703963451270934293e+00,2.572684638864955353e+00,-1.114218631672274640e+00,-1.342833209656408178e+00,-8.840215161200803973e-01,7.135071171229229181e-02,-7.702762117510448370e+00,-4.408699880008041028e+00,-1.385574141598238107e+00,-1.290076029301786553e+00,1.813457918795963408e+00,-1.600710276137792265e-01,-1.969155922470333442e+00,-1.481936511049806615e+00,-4.827663732186474044e-01,-3.633346830368724412e+00,4.215961581799606561e-01,-3.657304885746224393e-02,6.409770308768875324e+00,-4.836933165079823072e-01,-1.477361449852136133e+00,-3.759626434499031777e+00,-6.142906708274036703e-03,-5.239451792287872639e-02,-5.921165025048136243e+00,-8.779120714670386461e-01,-2.962508317413119929e+00,-3.902594317361717025e+00,-7.914061825549211227e-01,1.134820614555477614e-01,2.374345645550814066e+00,4.990144025493239988e-01,-2.705252220735772539e+00,-1.294641088257737938e+00,-1.781894114069313417e+00,7.407947741736183034e-02,3.668806540091040791e+00,5.250044730819785066e+00,-2.692648201941164388e+00,-1.288603841500804315e+00,2.711500442851017212e+00,-9.730003585189118953e-02,-2.201897369875471799e+00,-4.637160753845272154e+00,-2.658462463093249184e+00,-1.289202369943809545e+00,-1.508255797401935494e+00,4.287995239867121999e-02,-5.108703701858270385e+00,1.923012637364579058e+00,1.015811502523181531e+00,-8.195549844365518366e-02,-3.858171902599480951e-01,5.114916173451279115e-03,-9.046629775226934456e+00,-5.749562334861031410e-01,-3.501516787201462422e-01,-3.666390077578237511e-02,-1.886038164594430466e-01,7.264174082716993606e-04,5.488719535081242995e+00,-1.262222021794714166e+01,-6.656598238030352332e-01,-1.222475949576555532e-01,-6.256172096266386928e-01,-7.655106109212437768e-03,-8.156665428375182714e+00,1.091920375362714957e+01,-1.150052024888797292e-02,-1.366620138566748167e-02,1.032165015979390921e+00,-1.744389314764257354e-04,-9.424268456513731351e+00,7.199748499039680283e+00,8.979004426072467737e-03,-7.978778307256085764e-03,3.952247865853566466e-01,-2.546445652311826562e-03,-7.784298829780581741e+00,1.025990017195841375e+01,2.521515822815411940e-03,-2.359860376115827454e-02,1.271822485368222955e+00,-2.330870421640941770e-02
-2.168599347575912439e+00,5.975544131079312926e+00,1.763763325950034461e-02,-1.764197052360566786e+00,-5.462457041367192012e+00,1.969495507717779204e-01,4.398799692947314988e+00,-6.004616917192513448e+00,8.345513752695098153e-02,-1.873538475598373276e+00,2.403014034999872983e+00,-5.116803017728590447e-02,-2.667643626524690559e-01,4.111891308248186050e+00,-2.794829590630289462e-01,-1.688429824843469929e+00,2.773197250394087376e+00,-1.256940041153140897e-01,-4.702449481833945177e-02,1.030849074814490729e+00,8.433996477307631467e-02,-5.699068817366200967e+00,7.807084837406900846e+00,-1.753593996082299655e-01,-1.416973548532930727e-01,-2.588044161169878787e+00,8.958366352962647550e-02,-5.801178317360159653e+00,-5.208991656560655770e+00,8.102777708897056230e-02,5.333481039841102778e+00,4.034704900235211333e+00,-4.799193620051337428e-01,-5.454209211513949995e+00,-2.523456125750316303e+00,8.146737289891108069e-02,2.484370013145358769e+00,1.723149845546029457e+00,-8.631142592134632974e-01,-1.449702724262244224e+00,-1.261295271017231601e+00,1.004824755208231363e-01,-3.485707177501984888e-01,7.995017993286673841e-01,-8.768618848368341379e-01,-1.462743350480694815e+00,3.022665799363505990e+00,-2.171331715622150105e-01,7.022273512202281687e-01,2.235379002897411649e+00,-8.928852579098512932e-01,-1.373893081533557936e+00,-1.691605698166101845e+00,1.142665350485421727e-01,-2.166579334405838608e+00,1.130096088417324784e+00,-5.692086037032600271e-02,-1.224108807967271007e-02,-1.512849264052443521e-01,-1.720297940017434177e-02,-7.861467234575725271e+00,5.770803971176158953e+00,-1.688042064205493853e-01,-8.702255579341934555e-03,-1.060340730498406797e-01,-4.893588235487932904e-03,7.327413099167737087e+00,-2.574295780743975470e+00,2.257250667908753672e-01,-2.290818688090989763e-02,-3.067679873997763984e-01,1.910869967441512773e-02,-6.054055569864708275e+00,4.866739152617851616e+00,1.444324075042975782e-02,-1.607884071381031257e-03,-8.368559624045853740e-01,-2.138231605380797561e-03,-3.922370442174030636e+00,3.888950218451328489e+00,-3.508360818499783006e-03,-2.948025472335401211e-03,-6.299708877613565683e-01,-1.460699888009905738e-02,1.751005574660967179e+00,2.361825891415236356e+00,-1.093487993193002251e-02,-5.055720939935739143e-03,-6.683918721140416075e-01,1.905017095057282960e-04
4.526130959135413190e-01,2.123841298432346480e+00,6.832704652068374296e-01,-2.812666539639232965e+00,1.288698467993336427e+00,-1.246149195611305216e-01,1.168207477353997881e+00,-2.228419389029091313e+00,5.535774540248146192e-01,-2.939606168879801640e+00,8.465480163833111193e-01,8.741912605073037801e-02,-4.516486598446896039e+00,5.999393457543756192e+00,-1.747021207907910670e-02,-2.800983812077485702e+00,-2.099948947172715741e+00,4.591548676472558682e-02,1.177665239633154171e+00,9.431134829899719962e-01,1.299730560125704537e+00,-9.509429852890930235e+00,-1.909961263137630150e+00,1.511181441788113367e-01,1.478357070716476374e+00,-1.855483078925882268e+00,1.117700693258104172e+00,-9.629171115925192481e+00,5.841482742143340977e-03,-1.297404999616083576e-01,-7.762303007470851002e-01,-9.416810582899637350e-01,1.919072976370694503e-02,-9.474867493453057676e+00,2.008520883110334054e+00,-2.772797257087509376e-02,-2.345265262004258222e+00,8.562823902050726854e-01,-9.749408136771641198e-01,-1.798559768700593864e+00,2.090272833404205333e+00,1.003055439826188930e-02,-1.169674453847332485e+00,-1.081776588271604167e+00,-9.702935036795721224e-01,-1.814861256883026241e+00,-1.576310660833987409e+00,1.041032391679548759e-02,1.819061974483199284e+00,-9.778618898343278687e-01,-9.641590496300397328e-01,-1.779079482604237095e+00,-5.325876113634818720e-01,-3.348714035460327587e-02,7.411290981720084492e-01,2.318697019713154894e+00,1.120750327411663694e-01,-4.043883807768100525e-02,2.849871821223980417e-01,1.630888261818646753e-02,-3.630211066540169007e+00,1.233371341614374117e+00,-3.084434776135229206e-01,-1.937105347128183219e-02,-2.220085349106672157e-02,-2.852644530021999480e-03,2.920006237516970415e+00,-8.038342211794138326e-01,1.963684448723565235e-01,-5.638829800741703563e-02,3.644043087068051801e-01,-5.227326937249776595e-02,-5.605098574889965768e+00,3.724157799760702492e+00,-4.818344020042179300e-03,-1.121859779573286184e-02,-6.784232773147554074e-02,6.735422223297891052e-03,-3.353689541408460428e+00,1.073827782045351675e+00,1.398164141415725401e-03,-6.415285000180519399e-03,-4.612371573229390731e-01,-3.952928342504312756e-03,7.659846150455636993e-01,2.272240770315130387e+00,3.420179878626403592e-03,-1.659528856610260200e-02,-1.547370114614498963e-02,4.328594435908707412e-03
-4.583232870350653521e+00,-5.741759910768591268e-01,3.016294165155319451e+00,1.016892618759078548e+00,-4.886994958553569912e-01,-1.567160175872351902e-01,5.036476997584579784e+00,-2.785262291332646800e+00,2.558297552561867416e+00,9.232298843233049945e-01,-1.114080780739673093e+00,3.056323152916853858e-02,-4.175791284152168714e+00,3.762050173334011705e-01,2.432186824949256199e+00,9.186927918890372968e-01,-8.057462078772473779e-01,-3.286788975559518100e-02,-4.871718421813247879e+00,-3.743045836633211998e-01,5.793575147903420763e+00,3.351647962552577020e+00,-1.497382752889586222e+00,2.935725616765749724e-01,1.445137618144189062e+00,2.443928009081186126e+00,5.402109557558304687e+00,3.237023034561566703e+00,2.679645339096060397e+00,-2.383959937790128547e-01,1.714273122011863881e+00,-3.025427042982126391e+00,4.783313534477631634e+00,3.063684153811891520e+00,6.485531379805323793e-01,4.003295172555114412e-02,-2.043874130078864870e-01,7.318475671856931042e-01,2.262205702093214477e+00,6.408602163995498202e-01,3.564760974375801528e+00,8.319416543393523544e-02,-2.475104337888646366e+00,9.826840221281611942e-01,2.279165914117630365e+00,6.208613424998234986e-01,-2.769683806847234475e+00,-8.389959008186489986e-02,-3.558554098302764146e-01,-4.953057589907565728e+00,2.423503545324493746e+00,6.047433700600080009e-01,1.688397480227943115e+00,3.737297470427856233e-02,-4.409131953839824369e+00,7.057528958775057149e+00,3.967568963737606036e-01,-1.141229197428594161e-02,2.172453961843310299e-01,5.271784354947507863e-03,-1.049787830649685105e+01,-3.451881486378525210e+00,-1.479417725121999205e-01,-1.287783547094527824e-02,3.050996096924425346e-02,2.366659371016995028e-03,8.036267657859143654e+00,1.149931891971321063e+00,-2.488151238615603777e-01,-2.923735994962319007e-02,1.469453404195203150e-01,-1.539967467576895330e-03,2.635248226764104640e+00,-3.178527764449460946e+00,-6.692248715846624632e-03,-3.639598051620813492e-03,4.449637778683126488e-01,5.730826738999917312e-03,5.099504327858472408e+00,-8.712215251731027621e+00,4.114903787608436420e-02,-3.646730480046688101e-03,3.400110086308351653e-01,1.618130165143349258e-03,9.167607496378689547e+00,-1.113090599919450518e+01,-3.445678916023754701e-02,-1.073727089463557063e-02,-4.753913782666533555e-02,1.217507863089540773e-02
-1.850073188852441319e+00,1.217320664001478203e+00,5.998278556970503689e-02,-1.790534902628790337e-02,2.761370324975754187e+00,5.410428691698742493e-02,-8.529709292356667527e-01,2.669918912926106946e-01,4.742610243987180341e-02,-2.014156657664176522e-02,-2.296089731174285609e-01,-2.943586543452441501e-02,-1.472685997390589918e+00,5.001959584130766245e-01,3.298577900569402838e-02,-1.978616855216052545e-02,9.861290085655069482e-02,-8.496925471860543311e-02,6.222753332186296005e-01,1.090253147066402972e+00,1.136424737904608018e-01,-4.808608566641892935e-03,3.755470838541767886e-01,2.934403767206911762e-01,5.874882537523342663e-01,7.169908524139344541e-01,1.015007584047850631e-01,-6.297006820224682402e-03,-2.145434550754079961e+00,-4.413813571225231880e-01,1.128703649524237074e+00,-6.030339824092483259e-01,6.577265040223981285e-02,-1.298479878407040981e-02,-1.159689502370694486e-01,1.820953541948254206e-01,1.376401206521089549e+00,-6.521314246468277176e-01,-8.411212471348997188e-02,-6.474418510896437495e-02,-3.608330959459500331e-01,9.938182964789733786e-02,1.439746887730004365e+00,-6.069201066654403842e-01,-8.309795931213492803e-02,-6.458804982873300737e-02,-4.311514960642432448e-01,-1.213598549114452696e-01,1.848326375292550505e+00,-1.352239613400964657e+00,-8.644464202124874097e-02,-6.698538619031192687e-02,-3.017295679667942876e-01,2.858676612477841633e-02,3.251998832997960331e+00,-3.743988583155068106e+00,1.082893939722950026e-02,-3.800267697596244627e-03,-5.725401476856593064e-01,-5.407230078118037062e-03,2.321494264682914643e+00,-2.862273702087031690e+00,-9.476195009038885717e-03,-1.231748372339127803e-03,-3.790043066776960234e-02,-1.209009182288499004e-05,4.750718120702964065e+00,-3.802400324298637724e+00,-1.352744388190602835e-03,-4.764646768674041070e-03,-1.869150096389746440e-01,-3.947068418718179678e-03,1.255951661128755337e+00,-1.477758750259275722e+00,-1.469970978027060728e-03,-8.648085183529709025e-04,1.112959370667117920e+00,1.574772833939019206e-02,8.485588748831414119e-01,-1.291393373911449372e+00,-1.079806732350889345e-03,-2.871978934061689723e-04,-1.808602475551121525e-01,-5.437014729036300509e-03,1.935512027637200205e+00,-1.644306520800276283e+00,2.549777710377945303e-03,-1.067088489639603927e-03,1.146620510636065182e+00,-1.222528513674351475e-02
3.791049392890783576e+00,-3.581293606233526106e+00,2.823721825828060528e-01,1.018020306923332008e+00,5.453952502362285903e-01,-1.349346980288181341e-01,1.643661684264464462e+00,-2.473308288891717943e+00,3.434774005063444546e-01,1.066330128873157035e+00,9.868653670774334419e-01,1.201367977653640812e-01,4.047166715727135156e+00,-5.498834697559829898e+00,3.359037092273982061e-01,1.028478053299275441e+00,-4.759913804448321906e-01,-2.986457125799758805e-02,-1.575382518625718209e+00,3.770201864315068541e+00,5.921463264999254905e-01,2.874132922825154868e+00,-1.186096490348393706e+00,3.326034801082646819e-01,-2.905362494608737300e+00,1.926214296131353532e+00,6.413684242473742803e-01,2.926126630250826643e+00,-3.596002866571364476e-01,-3.525719649280748547e-01,-9.212166118088117861e-02,-2.089467493276318866e+00,6.817780697561709458e-01,2.896634232773209305e+00,4.537176038723628180e-01,7.181978384939700921e-02,-7.173530742859478559e-01,2.701044183014192690e+00,1.161372899780145351e+00,1.243546005352819783e+00,1.480044709082001919e+00,-6.241648147696008536e-02,-1.294813926424826622e+00,1.714577040414080100e+00,1.183588141046981734e+00,1.258017866269041996e+00,-6.462505883075976287e-01,7.626978168077802600e-02,-2.255570410421924077e+00,4.597582353269906441e-02,1.116872937626712581e+00,1.242014317737650142e+00,-3.200288485514592995e-01,-1.483081044192690809e-02,1.840417438317597743e+00,-2.361415032288001647e+00,-5.322753880896621131e-02,-6.886270787629666674e-04,-3.601727365182911256e-01,-1.897300197785020768e-03,1.385983211360115153e+00,-2.329296879283083932e+00,7.548095401005632671e-03,1.626436667117746879e-03,-1.778979312759581821e-01,-2.557326904236626071e-03,1.567942477484157715e+00,1.339254644455488918e+00,4.567944340796064456e-02,-1.358810794136322683e-04,-3.076329217131429372e-01,-5.003236674651735183e-04,1.306294763683696569e+00,4.077410105010371710e-01,-3.161071267748923053e-02,8.850984498815439800e-04,-3.218343753653579720e-01,-4.190693868824044502e-03,1.385491400328718203e+00,-1.123304943533786959e+00,-2.170411746174659429e-02,6.567613738336617896e-04,-2.580453305337297998e-01,1.109978702571507402e-02,-2.730450629223500347e-01,-9.225312491148440763e-01,5.331483013923589420e-02,6.442752967181364235e-04,3.559319343905525401e-01,-2.071968723245889814e-03
-3.876411479670870630e+00,-8.691588188191330389e-01,-3.293468323878832593e-01,6.048324231048732985e-03,3.279775722700974394e-01,4.765626976438547963e-02,-5.940659161057093129e+00,2.837222975693342253e+00,-2.826609258108895295e-01,3.429391306934205519e-02,-7.814853537510997317e-01,3.277344287635096387e-02,-1.535328358836091978e+00,2.471773227655047478e+00,-3.371922570149584603e-02,1.370412932096075169e-02,1.178343499809664463e+00,-7.207099360782526221e-02,7.372565571524307693e-01,-1.243920564604138024e+00,-6.365695989791955167e-01,1.612101380422006625e-01,-7.620533772346279600e-01,5.561838833287298389e-02,5.055866743488877102e-01,7.967427060298907238e-01,-5.654149607145237955e-01,1.903338189522123802e-01,7.573730644233415132e-01,-1.407876066828488149e-01,1.947075218844719346e+00,2.040511492947244765e+00,-9.515662645427623578e-02,1.788216024396165615e-01,-8.280069299742258693e-01,7.956135584682133555e-02,4.084880207044798150e-01,-4.083460268449920605e+00,-2.026160253694815339e-01,-1.145561131792516701e-01,1.314633454739535967e+00,-4.479721842419739919e-02,7.946331938610317058e-01,-3.173892665567242144e+00,-1.976328469023260759e-01,-1.122664596988676988e-01,-1.569991582403591046e+00,-1.611684060807196117e-02,3.211479101152772575e+00,-8.845415946681196573e-01,-1.840645979078510408e-01,-1.198936254338196505e-01,3.149605265067196291e-01,5.600915697431799872e-02,2.666012842162719942e-01,2.996498531055622472e-01,-4.016051881271821139e-02,3.145034240312004348e-03,3.097604110430970253e-02,1.198245787930431747e-03,-1.044588589351882035e+00,2.370746206321612259e+00,1.326454609959506203e-01,6.731876566788902623e-03,6.804657039638917215e-02,8.148486515691420046e-03,-1.263562113076399207e+00,5.787270240909779817e-01,-9.248494218323223548e-02,1.138344650360425224e-02,1.760038770727371804e-01,-2.969152016804077737e-03,5.923437908650635020e-01,-2.563928691831951490e-01,-4.542211738606385246e-03,2.115024021506393633e-04,-5.645719339633691325e-01,-2.824986307026506899e-03,-7.981366696913820835e-01,1.402260675095585718e+00,3.565474803998520872e-03,2.003198296858692447e-03,6.587110849453147177e-01,-2.039615156941447169e-02,6.647908482670041030e-02,-7.252421788224617805e-01,9.767369346078559177e-04,2.383402881933478681e-03,-3.090596824861110981e-01,-3.695936860130457670e-03
-5.620023673843457246e+00,1.657451152712788311e-01,-1.447612238334700763e+00,-2.919013490024666702e+00,-1.787450993651494624e+00,7.792965257133609158e-02,5.180867436118449021e+00,2.355493718198335085e+00,-2.062357013037733111e+00,-2.826138993412889100e+00,6.068140852101165938e-01,-4.853164453596688771e-02,-7.632714485269316285e+00,-1.054488440960936302e+01,-2.321050856315583832e+00,-3.035319032983955001e+00,-9.709937714764499406e-02,3.009244270291329144e-03,-3.336207449913401568e+00,-7.285787489974203446e+00,-3.212155591568994772e+00,-6.934175094922989224e+00,3.573862521095877209e+00,-1.146907412569089235e-01,-4.903453723865157654e-01,6.800336192841238692e+00,-3.747656237015569936e+00,-6.839705082385425072e+00,-2.154981893617019306e+00,9.694822381616233220e-02,2.932022566556564236e+00,-1.756969539380552447e+00,-4.715487638125200220e+00,-7.417406845953994576e+00,-4.099321671578776138e-02,-9.059722253582352253e-03,-7.610770024463717753e-01,-1.136625395922394688e+01,-3.094033263106505505e+00,-4.585313405807260878e+00,4.589045226217164375e-02,7.985076554660654885e-03,-1.161494191816397237e+00,9.639427302879086668e+00,-3.145429282063316734e+00,-4.577043884466971413e+00,-8.147002425179908913e-01,-5.310550696456991723e-03,-2.660806828408996960e+00,2.096533359645533778e+00,-3.097970753419900802e+00,-4.636574885689505265e+00,5.181458924655695242e-01,-2.115633769188079560e-03,-3.600389790782884791e+00,-4.807397652292733525e+00,5.318996694873276976e-01,-2.753220688953334286e-02,3.498313833106618254e-01,6.110837088622905061e-03,1.565749574621119677e+01,-6.166899540467910334e+00,-2.382462773636918052e-01,-2.631092433064486421e-03,1.410681697338148632e-01,-2.708418233571067198e-03,-9.411881826867430689e+00,3.821407664992414244e+00,-2.936533921236358369e-01,-2.288278512063916109e-02,3.333132435389772885e-01,-8.073773258686104889e-03,6.270754544840317024e+00,-2.342148442680523601e+01,6.358583556796527925e-02,-1.782459314474072604e-02,-1.697459729046019161e-02,1.322003430821318964e-02,4.665635289278014852e+00,6.725493674553099765e+00,1.861847864163788252e-02,9.948089345773716754e-04,-6.884262967303178896e-03,1.085607872596480554e-02,7.109546428878901203e-01,1.139336933857808543e-01,-8.220431420960333524e-02,-1.153906830973708796e-02,-4.837731217434373399e-01,-1.423691159453270398e-02
-7.641215155594665021e-01,3.707794996082120154e+00,-1.954249630406484362e-01,-2.033885240392774851e-01,3.061345238332063290e-01,-1.270934865967355831e-01,-5.255099448689465325e-02,2.505540612840324144e+00,-2.074384758317265876e-01,-2.232807536383984159e-01,1.122996997792092166e+00,1.437220686545691850e-01,-6.435997743571714169e-01,3.024337291952402751e+00,-2.566567933714090644e-01,-2.122550984305538457e-01,3.103927126433376205e-01,3.468926525877005784e-02,3.586778254896718643e-01,4.303364711766002326e-01,-3.966906148054862302e-01,-6.443986643496891764e-01,-6.555286092804409881e-01,4.559351239316113136e-02,4.169278973708850367e-01,-7.118753569101881062e-01,-4.130504395023609221e-01,-6.664869865128644211e-01,-1.229219129630333140e-01,-6.251158198471884475e-03,7.164491390532481407e-01,-1.067386991847657951e+00,-5.084364223094801627e-01,-6.708878814554131154e-01,-8.100650988240726269e-01,-9.725132757504957592e-02,7.319907454041233441e-01,1.147104928236028165e+00,-6.674739495322028204e-02,-1.842855293703763442e-01,-1.609611915583873731e+00,-6.501510544931650426e-02,9.974247047506709096e-01,8.827168426569638182e-01,-6.386121258139224044e-02,-1.883266838483230732e-01,-1.563864394652680900e+00,3.540733324868815951e-02,1.303385310256717666e+00,8.713795014813257023e-01,-6.867671819332887839e-02,-1.874716664710291414e-01,1.102002841197876171e+00,5.120758615740385322e-03,3.006437299808455421e+00,-2.819620401491695905e+00,1.037116603113236862e-02,-3.432758200647762457e-03,2.064148930066605769e-01,-1.649141037229930745e-02,2.688313706508168810e+00,-4.910492574363190532e-01,-2.673334894098531103e-02,-2.143995338961348675e-03,5.333876142280368216e-01,-9.877164597897178724e-03,7.061430032856679251e-01,-2.692933498807511761e+00,1.636218290985292853e-02,-4.210465001511702263e-03,2.171526325834103877e-01,1.979732587853581804e-02,1.377280149548445909e+00,-7.619284694084554888e-01,-3.762779951899231264e-03,-6.738593355214306940e-04,5.453739615925997652e-01,-3.193028003644363816e-02,5.110345446065870378e-01,-1.461252013096502878e-01,-1.681168772848614995e-03,-5.884055411268306968e-04,-6.115805113428660622e-01,-1.118312441366592011e-02,-3.635550937972058527e-01,-6.484975433318538318e-01,5.443948724747837802e-03,-7.421156480577075464e-04,1.671689275044738465e-01,3.142268715054336026e-02
2.187399696416988615e+00,-3.111169225150155551e-02,1.953721386615986377e-02,-8.983201360362634558e-02,9.052418255706387029e-01,-3.340388753190252635e-01,1.555178911761759541e-01,1.064788657788977355e+00,2.615029874598677820e-02,-8.576866293271741271e-02,2.260966042636504761e-02,1.256250788981332078e-01,1.479023353584280498e+00,-3.796675842929468359e-01,-2.009705267651831426e-02,-8.792717344232020560e-02,3.853378694332525167e-02,7.895722918106409804e-02,8.835355026132548639e-01,4.648384060663326434e-01,4.334874343099276439e-02,-2.881724864766808669e-01,-1.462963906319628027e+00,1.891586560258533278e-01,-7.794055907265104444e-02,1.273395857797837261e+00,4.255659317068417880e-02,-2.819885988011991418e-01,6.064899520047966064e-01,1.171598306226886294e-02,-8.288717875734860074e-01,2.046531499657653352e+00,-3.201532033580038045e-02,-2.744806457510770015e-01,-9.138137910455831903e-02,-1.268014185115688974e-01,3.518362719448708376e+00,-2.712980027105852621e+00,5.623442236464130939e-02,-7.275561369022573444e-02,1.486387163390169519e+00,-2.235923967835430903e-01,3.528461775271479528e+00,-2.803784433270340326e+00,4.828006657785173517e-02,-7.325362071104878081e-02,8.333572497380614674e-01,2.856956278374165326e-01,2.838447170248628471e+00,-1.898228526568583430e+00,6.156161738719236748e-02,-7.104427316819754423e-02,-1.624634577851917783e+00,-2.223727053412174678e-02,-7.432998531725587554e+00,7.123613141221104783e+00,-5.745798335313071457e-03,5.775295249157413185e-03,-2.007696188804019233e+00,-2.348569804384992021e-01,-3.061474885312374550e+00,2.362617408103441452e+00,-2.197149621642292480e-02,-3.439816280397382559e-04,-1.655850446261080577e+00,-4.669815399917146004e-02,-6.202315840658142676e+00,6.419386882571436637e+00,2.771729455173599366e-02,3.907590198920028735e-03,-2.871037660175438599e+00,9.593895959229833958e-02,-2.808321940911610248e+00,2.061570978157883705e+00,1.037115918066462868e-02,7.575943359300921177e-04,-3.941012147808728439e-01,1.712948416802884677e-01,-7.864265499658904535e-01,8.911558286708437526e-01,4.636265421947121865e-03,-2.776216743338450334e-04,1.193020157023842343e+00,-1.470021660198434941e-03,-2.008913100895887816e+00,2.587465521245695843e+00,-1.500742460261174881e-02,2.790561742918859565e-04,-5.517244132204187856e+00,-4.196635970911429814e-01
